Wall time,Step,Value
1473117729.696745,13100,0.7138836979866028
1473117815.599941,13200,0.7157598733901978
1473117901.554127,13300,0.7185741066932678
1473117989.744185,13400,0.7129455804824829
1473118076.342823,13500,0.7223264575004578
1473118163.151656,13600,0.7063789963722229
1473118249.533654,13700,0.7157598733901978
1473118336.781358,13800,0.7138836979866028
1473118423.184878,13900,0.7176360487937927
1473118509.593386,14000,0.7185741066932678
1473118596.25684,14100,0.7176360487937927
1473118682.167333,14200,0.7307692170143127
1473118768.767221,14300,0.7166979312896729
1473118855.4607,14400,0.7148217558860779
1473118942.131124,14500,0.7045028209686279
1473119028.047568,14600,0.7195122241973877
1473119114.679931,14700,0.7251406908035278
1473119201.047277,14800,0.7185741066932678
1473119287.059233,14900,0.7307692170143127
1473119372.821537,15000,0.7288930416107178
1473119459.041742,15100,0.7195122241973877
1473119545.837673,15200,0.7213883399963379
1473119631.895308,15300,0.7232645153999329
1473119723.452069,15400,0.7335835099220276
1473119811.95946,15500,0.7288930416107178
1473119899.383883,15600,0.7317073345184326
1473119985.621551,15700,0.7195122241973877
1473120071.846479,15800,0.7279549837112427
1473120157.741729,15900,0.7260788083076477
1473120243.588177,16000,0.7288930416107178
1473120330.097482,16100,0.7185741066932678
1473120416.467287,16200,0.7204502820968628
1473120503.87125,16300,0.7110694050788879
1473120590.177529,16400,0.7326453924179077
1473120676.431137,16500,0.7317073345184326
1473120763.040435,16600,0.7260788083076477
1473120849.543873,16700,0.7354596853256226
1473120936.557541,16800,0.7326453924179077
1473121023.112709,16900,0.7298311591148376
1473121109.246356,17000,0.7298311591148376
1473121195.577019,17100,0.7223264575004578
1473121281.811889,17200,0.7232645153999329
1473121367.703051,17300,0.7204502820968628
1473121454.008342,17400,0.7260788083076477
1473121540.300021,17500,0.7185741066932678
1473121626.557913,17600,0.709193229675293
1473121715.631375,17700,0.692307710647583
1473121802.875243,17800,0.707317054271698
1473121891.497775,17900,0.7110694050788879
1473121977.627729,18000,0.7195122241973877
1473122063.136244,18100,0.7176360487937927
1473122149.609933,18200,0.7213883399963379
1473122237.542669,18300,0.7242026329040527
1473122324.315526,18400,0.7223264575004578
1473122410.684052,18500,0.709193229675293
1473122501.531173,18600,0.7204502820968628
1473122589.384102,18700,0.7223264575004578
1473122676.055281,18800,0.7242026329040527
1473122762.705768,18900,0.7251406908035278
1473122849.225355,19000,0.7185741066932678
1473122937.309543,19100,0.7232645153999329
1473123030.271714,19200,0.7157598733901978
