1473073279.866556,100,0.7630000114440918
1473073364.948634,200,0.7889999747276306
1473073450.057859,300,0.7950000166893005
1473073534.773538,400,0.800000011920929
1473073620.194411,500,0.7889999747276306
1473073705.165428,600,0.7870000004768372
1473073791.009548,700,0.7919999957084656
1473073875.662493,800,0.7839999794960022
1473073961.125617,900,0.7710000276565552
1473074046.47879,1000,0.7689999938011169
1473074131.944083,1100,0.7710000276565552
1473074217.433104,1200,0.7459999918937683
1473074303.277041,1300,0.765999972820282
1473074387.999735,1400,0.7570000290870667
1473074473.863149,1500,0.7720000147819519
1473074558.793538,1600,0.753000020980835
1473074644.254112,1700,0.7590000033378601
1473074729.297333,1800,0.7559999823570251
1473074814.819562,1900,0.7559999823570251
1473074900.167716,2000,0.7379999756813049
1473074985.563105,2100,0.7580000162124634
1473075070.553532,2200,0.75
1473075156.272704,2300,0.7609999775886536
1473075240.978473,2400,0.7409999966621399
1473075326.428186,2500,0.7419999837875366
1473075411.672906,2600,0.7379999756813049
1473075497.55906,2700,0.7429999709129333
1473075582.608032,2800,0.7409999966621399
1473075668.50825,2900,0.7450000047683716
1473075753.358592,3000,0.7599999904632568
1473075839.27528,3100,0.7409999966621399
1473075924.566092,3200,0.7580000162124634
1473076009.592084,3300,0.7419999837875366
1473076094.825045,3400,0.7360000014305115
1473076179.550847,3500,0.7490000128746033
1473076265.379095,3600,0.7329999804496765
1473076350.667799,3700,0.7400000095367432
1473076435.881892,3800,0.7329999804496765
1473076520.908302,3900,0.7319999933242798
1473076606.359711,4000,0.7369999885559082
1473076691.690404,4100,0.7440000176429749
1473076777.168202,4200,0.746999979019165
1473076862.576339,4300,0.7419999837875366
1473076948.072204,4400,0.7429999709129333
1473077033.594386,4500,0.7329999804496765
1473077119.565448,4600,0.7369999885559082
1473077205.075732,4700,0.746999979019165
1473077290.687639,4800,0.7329999804496765
1473077375.904897,4900,0.7409999966621399
1473077461.102121,5000,0.7369999885559082
1473077546.549586,5100,0.7369999885559082
1473077632.161687,5200,0.734000027179718
1473077717.417077,5300,0.7350000143051147
1473077802.950448,5400,0.746999979019165
1473077888.175152,5500,0.7300000190734863
1473077973.597737,5600,0.7350000143051147
1473078058.996779,5700,0.7279999852180481
1473078144.419576,5800,0.7250000238418579
1473078229.849667,5900,0.7419999837875366
1473078315.290466,6000,0.7360000014305115
1473078400.272515,6100,0.7289999723434448
1473078486.047984,6200,0.722000002861023
1473078571.207512,6300,0.7239999771118164
1473078656.578767,6400,0.7260000109672546
1473078741.635772,6500,0.7409999966621399
1473078826.849133,6600,0.7310000061988831
1473078912.654123,6700,0.7409999966621399
1473078998.209558,6800,0.7409999966621399
1473079083.637544,6900,0.7170000076293945
1473079169.447685,7000,0.7319999933242798
1473079254.96099,7100,0.7369999885559082
1473079339.961625,7200,0.7210000157356262
1473079425.636857,7300,0.7200000286102295
1473079510.620395,7400,0.7319999933242798
1473079595.608372,7500,0.7329999804496765
1473079681.220124,7600,0.7260000109672546
1473079767.140185,7700,0.7360000014305115
1473079852.224945,7800,0.7319999933242798
1473079938.083209,7900,0.7319999933242798
1473080023.443315,8000,0.7409999966621399
1473080109.499941,8100,0.722000002861023
1473080194.491258,8200,0.7239999771118164
1473080280.272883,8300,0.7239999771118164
1473080365.789629,8400,0.7360000014305115
1473080452.01813,8500,0.7229999899864197
1473080537.51534,8600,0.7260000109672546
1473080622.729748,8700,0.7260000109672546
1473080707.982239,8800,0.7279999852180481
1473080794.046208,8900,0.7260000109672546
1473080879.849194,9000,0.7260000109672546
1473080964.951095,9100,0.7250000238418579
1473081050.541147,9200,0.7200000286102295
1473081135.622458,9300,0.7350000143051147
1473081220.58431,9400,0.7329999804496765
1473081305.753335,9500,0.7329999804496765
1473081390.465517,9600,0.7300000190734863
1473081476.000143,9700,0.7440000176429749
1473081561.811255,9800,0.7490000128746033
1473081646.881333,9900,0.7379999756813049
1473081732.536846,10000,0.7369999885559082
1473081817.620962,10100,0.7419999837875366
1473081903.100892,10200,0.7409999966621399
1473081988.927554,10300,0.7390000224113464
1473082074.867314,10400,0.7350000143051147
1473082160.363307,10500,0.7440000176429749
1473082245.78014,10600,0.7269999980926514
1473082331.070162,10700,0.7369999885559082
